time_s,PAPER_OVL1_S_A_PU,PAPER_OVL1_S_B_PU,PAPER_OVL1_S_MAX_PU,PAPER_OVL1_EFFECTIVE_CAPACITY_PU,PAPER_OVL1_LOADING_INDEX_EQ,PAPER_OVL1_ABOVE_THRESHOLD,PAPER_OVL1_TIMER_OR_CURVE_STATE,PAPER_OVL1_TRIP_REQUEST,PAPER_OVL1_BRK_CMD,PAPER_OVL1_BRK_STATE,PAPER_OVL1_TRIP_EVENT_VALID,PAPER_OVL1_FIRST_TRIP_TIME_S,PAPER_OVL1_RELAY_ENABLE
10.14,0.26044976685993,0.0014767795922931,0.26044976685993,7.87288399,0.033081875357334,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.15,0.25981911932167,0.0014771446565764,0.25981911932167,7.87288399,0.033001771606401,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.16,0.25920129175262,0.0015774672793627,0.25920129175262,7.87288399,0.032923296225608,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.17,0.25862176405124,0.0017565674798603,0.25862176405124,7.87288399,0.032849685627242,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.18,0.25810701351139,0.001986348855414,0.25810701351139,7.87288399,0.032784302911009,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.19,0.25767948233647,0.002242556359628,0.25767948233647,7.87288399,0.032729998646464,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.2,0.25735570749177,0.0025072967105995,0.25735570749177,7.87288399,0.032688873330111,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.21,0.25715017375922,0.002767855274202,0.25715017375922,7.87288399,0.032662766793699,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.22,0.25707058766375,0.0030150453334067,0.25707058766375,7.87288399,0.032652657906591,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.23,0.25711940740893,0.0032420298524303,0.25711940740893,7.87288399,0.032658858905519,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.24,0.25729263773215,0.0034435806309215,0.25729263773215,7.87288399,0.032680862319191,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.25,0.25757992588728,0.0036156433020177,0.25757992588728,7.87288399,0.03271735315984,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.26,0.25796829062348,0.003755111485467,0.25796829062348,7.87288399,0.032766682571615,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.27,0.25843713204433,0.0038596311247346,0.25843713204433,7.87288399,0.032826233991583,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.28,0.2589644272808,0.0039275564515756,0.2589644272808,7.87288399,0.032893210113311,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.29,0.25952527495401,0.003957880161165,0.25952527495401,7.87288399,0.032964448007065,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.3,0.26009204572812,0.0039501999769104,0.26009204572812,7.87288399,0.03303643824277,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.31,0.26063935239256,0.0039047299456354,0.26063935239256,7.87288399,0.033105956181193,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.32,0.26114164027332,0.0038222778745418,0.26114164027332,7.87288399,0.033169755912194,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.33,0.2615766640475,0.0037042749212312,0.2615766640475,7.87288399,0.033225011873635,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.34,0.26192369055459,0.0035527750660182,0.26192369055459,7.87288399,0.033269090575612,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.35,0.26216714692901,0.0033705357079989,0.26216714692901,7.87288399,0.033300013979884,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.36,0.26229611706579,0.0031610988716721,0.26229611706579,7.87288399,0.033316395541831,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.37,0.26230271232816,0.0029289379544943,0.26230271232816,7.87288399,0.03331723326056,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.38,0.26218599287589,0.0026797661023185,0.26218599287589,7.87288399,0.033302407759205,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.39,0.26194964373246,0.0024209829279587,0.26194964373246,7.87288399,0.033272387103022,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.4,0.26160271679384,0.0021624716223503,0.26160271679384,7.87288399,0.033228321048059,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.41,0.26115972135268,0.0019177883511167,0.26115972135268,7.87288399,0.033172052539374,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.42,0.26063120462631,0.0017055542800174,0.26063120462631,7.87288399,0.033104921266128,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.43,0.26004920616897,0.0015498721515755,0.26004920616897,7.87288399,0.033030996836645,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.44,0.25943979781616,0.001476107494744,0.25943979781616,7.87288399,0.032953590850023,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.45,0.25882549798439,0.0014994058434786,0.25882549798439,7.87288399,0.03287556355627,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.46,0.25823146269383,0.0016143931616728,0.25823146269383,7.87288399,0.032800110229216,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.47,0.25768118686967,0.001799103466683,0.25768118686967,7.87288399,0.032730215153301,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.48,0.25719755192789,0.002027765716861,0.25719755192789,7.87288399,0.032668784686092,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.49,0.25680040868575,0.0022788551251549,0.25680040868575,7.87288399,0.032618340243795,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.5,0.25650523425354,0.0025365074731588,0.25650523425354,7.87288399,0.032580847701979,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.51,0.25632411488217,0.0027893366264142,0.25632411488217,7.87288399,0.032557842235164,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.52,0.25626350574221,0.0030290237624812,0.25626350574221,7.87288399,0.032550143767864,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.53,0.25632577784542,0.0032493254083294,0.25632577784542,7.87288399,0.032558053461858,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.54,0.25650606620307,0.0034454268297878,0.25650606620307,7.87288399,0.032580953374758,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.55,0.2567953554575,0.0036135828473137,0.2567953554575,7.87288399,0.032617698391552,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.56,0.25718105597143,0.0037508985520961,0.25718105597143,7.87288399,0.032666689398459,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.57,0.25764370549381,0.0038551673078504,0.25764370549381,7.87288399,0.032725454334278,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.58,0.25816425125429,0.0039248415349555,0.25816425125429,7.87288399,0.032791573149332,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.59,0.25867599583247,0.0039586375821382,0.25867599583247,7.87288399,0.032856574053553,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.6,0.25918137557531,0.0039559631873877,0.25918137557531,7.87288399,0.032920766507486,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.61,0.25989578974289,0.0039187634936126,0.25989578974289,7.87288399,0.033011510149649,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.62,0.26070059302756,0.0038469764823856,0.26070059302756,7.87288399,0.033113734859894,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.63,0.2614852728338,0.0037409646254336,0.2614852728338,7.87288399,0.033213403520988,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.64,0.26217117399868,0.0036019191250628,0.26217117399868,7.87288399,0.033300525491254,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.65,0.26276646649691,0.0034323365737579,0.26276646649691,7.87288399,0.033376138506635,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.66,0.26330044747819,0.0032360284492151,0.26330044747819,7.87288399,0.033443963840015,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.67,0.2636692323108,0.0030163821721208,0.2636692323108,7.87288399,0.033490806246569,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.68,0.2638900105714,0.0027782008863141,0.2638900105714,7.87288399,0.033518849116358,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.69,0.26397929761966,0.0025277699743975,0.26397929761966,7.87288399,0.033530190201578,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.7,0.26394929483971,0.0022734118030133,0.26394929483971,7.87288399,0.033526379300772,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.71,0.26381606589252,0.0020264446653065,0.26381606589252,7.87288399,0.03350945679215,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.72,0.2635962749482,0.0018024459140204,0.2635962749482,7.87288399,0.033481539329554,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.73,0.26331041112176,0.0016222735586214,0.26331041112176,7.87288399,0.033445229404652,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.74,0.26298047929911,0.0015105162912576,0.26298047929911,7.87288399,0.033403322039693,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.75,0.26262968436599,0.0014878380271391,0.26262968436599,7.87288399,0.033358764678811,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.76,0.26222942147085,0.0015591976113538,0.26222942147085,7.87288399,0.033307923983629,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.77,0.26171047928613,0.0017099294788974,0.26171047928613,7.87288399,0.033242008851973,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.78,0.26116095357466,0.0019158926644417,0.26116095357466,7.87288399,0.033172209054062,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.79,0.26062571340146,0.0021539551113342,0.26062571340146,7.87288399,0.03310422378032,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.8,0.26014573959302,0.0024061783342562,0.26014573959302,7.87288399,0.033043258343887,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.81,0.25976270831856,0.0026596249336519,0.25976270831856,7.87288399,0.032994606379125,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.82,0.25949360241928,0.0029048912462411,0.25949360241928,7.87288399,0.032960425016916,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.83,0.25934880747538,0.003135009552337,0.25934880747538,7.87288399,0.032942033415557,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.84,0.25933080183405,0.0033446675265226,0.25933080183405,7.87288399,0.032939746370383,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.85,0.25943503464565,0.0035297299139537,0.25943503464565,7.87288399,0.032952985840408,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.86,0.25965215579879,0.0036869617468667,0.25965215579879,7.87288399,0.032980564190784,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.87,0.25996720657688,0.003813845769054,0.25996720657688,7.87288399,0.033020581391404,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.88,0.26036249406772,0.0039084961008654,0.26036249406772,7.87288399,0.033070790119406,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.89,0.26081674741054,0.0039695818223822,0.26081674741054,7.87288399,0.033128488587133,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.9,0.26130665322846,0.0039962975085793,0.26130665322846,7.87288399,0.033190715570098,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.91,0.26180881178348,0.0039883491388975,0.26180881178348,7.87288399,0.033254498874368,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.92,0.26229957131878,0.0039459366263668,0.26229957131878,7.87288399,0.033316834295025,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.93,0.26275573834566,0.0038697529532167,0.26275573834566,7.87288399,0.033374775835565,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.94,0.26315634097477,0.0037609953003534,0.26315634097477,7.87288399,0.033425659683164,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.95,0.26348239070287,0.003621385924622,0.26348239070287,7.87288399,0.033467073951241,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.96,0.26371752047289,0.0034532014897401,0.26371752047289,7.87288399,0.033496939724739,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.97,0.26384994749634,0.0032593576311723,0.26384994749634,7.87288399,0.033513760374403,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.98,0.26387443737784,0.0030435257953447,0.26387443737784,7.87288399,0.03351687103646,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
10.99,0.26378831680215,0.0028102871862185,0.26378831680215,7.87288399,0.033505932151065,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.0,0.26359301803721,0.0025654571367904,0.26359301803721,7.87288399,0.033481125642397,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.01,0.2632943249056,0.0023165847427512,0.2632943249056,7.87288399,0.033443186161517,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.02,0.26290255081857,0.0020737439769952,0.26290255081857,7.87288399,0.033393423699944,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.03,0.26243163584321,0.0018505969426679,0.26243163584321,7.87288399,0.033333608900696,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.04,0.26189753954065,0.0016653281326394,0.26189753954065,7.87288399,0.033265768919408,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.05,0.26131882191305,0.0015398452600995,0.26131882191305,7.87288399,0.033192261215201,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.06,0.26071779483311,0.0014943572969679,0.26071779483311,7.87288399,0.033115919803247,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.07,0.26011531230429,0.0015374718004622,0.26011531230429,7.87288399,0.033039393522715,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.08,0.25953333443289,0.0016605140039556,0.25953333443289,7.87288399,0.032965471708023,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.09,0.25899252140032,0.0018432017907348,0.25899252140032,7.87288399,0.032896778579398,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.1,0.25851383956469,0.0020635951565281,0.25851383956469,7.87288399,0.032835977247099,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.11,0.25811402996334,0.0023035436400508,0.25811402996334,7.87288399,0.032785194128504,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.12,0.25780636502172,0.0025494907316963,0.25780636502172,7.87288399,0.032746115063956,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.13,0.25760236334188,0.0027915344840617,0.25760236334188,7.87288399,0.03272020312621,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.14,0.25750757715073,0.0030223280487264,0.25750757715073,7.87288399,0.032708163549445,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.15,0.25752491264899,0.0032362926081499,0.25752491264899,7.87288399,0.032710365474215,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.16,0.25765168136105,0.0034290883313099,0.25765168136105,7.87288399,0.032726467415031,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.17,0.25788079629111,0.0035972964520789,0.25788079629111,7.87288399,0.032755569194042,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.18,0.25820170604683,0.0037382360479207,0.25820170604683,7.87288399,0.032796330591788,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.19,0.25860115327693,0.003849837235914,0.25860115327693,7.87288399,0.032847067682618,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.2,0.2590606626549,0.0039305517100173,0.2590606626549,7.87288399,0.032905433762768,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.21,0.25956194214192,0.0039793400409279,0.25956194214192,7.87288399,0.032969105409353,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.22,0.260083993532,0.003995618906615,0.260083993532,7.87288399,0.033035415466855,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.23,0.26060616528623,0.003979259318415,0.26060616528623,7.87288399,0.033101740812801,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.24,0.26110827887579,0.0039305786392611,0.26110827887579,7.87288399,0.033165518405637,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.25,0.26156965610907,0.0038503264106509,0.26156965610907,7.87288399,0.033224121737513,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.26,0.26197180559416,0.0037397038871351,0.26197180559416,7.87288399,0.033275202064061,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.27,0.26229841252749,0.0036003824867192,0.26229841252749,7.87288399,0.033316687107374,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.28,0.2625379376721,0.0034345617680603,0.2625379376721,7.87288399,0.033347111173691,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.29,0.26268003844178,0.0032449887048692,0.26268003844178,7.87288399,0.033365160565738,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.3,0.26271839937624,0.0030350855026335,0.26271839937624,7.87288399,0.03337003310476,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.31,0.26265288774053,0.0028091257069678,0.26265288774053,7.87288399,0.033361711930995,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.32,0.26248363911787,0.0025724761609817,0.26248363911787,7.87288399,0.033340214265988,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.33,0.26221590675673,0.0023320535104656,0.26221590675673,7.87288399,0.033306207368201,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.34,0.26185915358809,0.0020969933388264,0.26185915358809,7.87288399,0.03326089320263,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.35,0.26142540024538,0.0018795400987226,0.26142540024538,7.87288399,0.033205798609181,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.36,0.26093087806939,0.0016958526211174,0.26093087806939,7.87288399,0.033142985264462,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.37,0.26039109762511,0.0015655064731562,0.26039109762511,7.87288399,0.033074423293402,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.38,0.2598266499764,0.0015074395197725,0.2598266499764,7.87288399,0.033002728137037,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.39,0.2592560366683,0.0015318089400323,0.2592560366683,7.87288399,0.032930249829364,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.4,0.25869899532612,0.001633863441114,0.25869899532612,7.87288399,0.032859495409144,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.41,0.25817626131055,0.0017969342976336,0.25817626131055,7.87288399,0.032793098645742,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.42,0.25770630616028,0.0020009067026919,0.25770630616028,7.87288399,0.032733405761804,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.43,0.25730527837016,0.0022281201929372,0.25730527837016,7.87288399,0.032682467910995,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.44,0.25698659329741,0.0024649651033294,0.25698659329741,7.87288399,0.032641989088602,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.45,0.25676115434859,0.0027013628402605,0.25676115434859,7.87288399,0.03261335422632,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.46,0.25663684499336,0.0029298178881076,0.25663684499336,7.87288399,0.032597564668721,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.47,0.25661585942892,0.0031446254062109,0.25661585942892,7.87288399,0.032594899118908,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.48,0.25669816604268,0.0033413637149798,0.25669816604268,7.87288399,0.032605353561507,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.49,0.2568793290377,0.0035165424619029,0.2568793290377,7.87288399,0.032628364569322,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.5,0.25715168573504,0.0036673983708324,0.25715168573504,7.87288399,0.032662958842233,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.51,0.25750398358318,0.0037917575442311,0.25750398358318,7.87288399,0.03270770710076,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.52,0.25792095360843,0.0038879434480247,0.25792095360843,7.87288399,0.032760669906484,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.53,0.25838722795425,0.0039547567746241,0.25838722795425,7.87288399,0.032819895261057,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.54,0.25888396717403,0.0039914110571248,0.25888396717403,7.87288399,0.032882990210812,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.55,0.2593913752079,0.0039975228148225,0.2593913752079,7.87288399,0.032947440294735,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.56,0.25988773229656,0.0039730923965315,0.25988773229656,7.87288399,0.033010486706861,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.57,0.26035717517458,0.0039185242715515,0.26035717517458,7.87288399,0.033070114522871,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.58,0.26079060951191,0.003834689358591,0.26079060951191,7.87288399,0.033125168596815,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.59,0.26117013515332,0.003722778287472,0.26117013515332,7.87288399,0.033173375282178,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.6,0.26148017560054,0.0035843970571885,0.26148017560054,7.87288399,0.033212756079305,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.61,0.26170917410065,0.0034216071822188,0.26170917410065,7.87288399,0.033241843069588,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.62,0.26184693880162,0.0032369683463799,0.26184693880162,7.87288399,0.033259341701747,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.63,0.26188941785232,0.0030336547600155,0.26188941785232,7.87288399,0.033264737316715,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.64,0.2618341012414,0.0028155738014058,0.2618341012414,7.87288399,0.033257711097226,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.65,0.26168228828779,0.0025876140816505,0.26168228828779,7.87288399,0.033238428080507,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.66,0.26143908972076,0.0023560064634285,0.26143908972076,7.87288399,0.033207537422478,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.67,0.26111062738458,0.0021288688839274,0.26111062738458,7.87288399,0.03316581670913,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.68,0.26070965513267,0.001916953806588,0.26070965513267,7.87288399,0.033114885912687,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.69,0.26024816005711,0.0017343137888023,0.26024816005711,7.87288399,0.033056267612691,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.7,0.25974122930708,0.0015981014399235,0.25974122930708,7.87288399,0.032991878152529,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.71,0.25920682568398,0.0015257559763278,0.25920682568398,7.87288399,0.032923999135923,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.72,0.25866155536038,0.0015286886096698,0.25866155536038,7.87288399,0.032854739849962,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.73,0.25812456452177,0.0016061514878896,0.25812456452177,7.87288399,0.032786532209752,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.74,0.25760821481783,0.0017456618571371,0.25760821481783,7.87288399,0.032720946370484,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.75,0.2570358057428,0.001929510823786,0.2570358057428,7.87288399,0.032648239967626,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.76,0.25674041482143,0.00214216929797,0.25674041482143,7.87288399,0.032610719927733,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.77,0.25667164623287,0.0023701750768476,0.25667164623287,7.87288399,0.032601985061496,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.78,0.25674314129236,0.002602662667169,0.25674314129236,7.87288399,0.032611066239319,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.79,0.25689334658042,0.0028312626149261,0.25689334658042,7.87288399,0.032630145053162,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.8,0.25713106581025,0.0030498560511916,0.25713106581025,7.87288399,0.032660339735332,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.81,0.257535380823,0.0032540691343541,0.257535380823,7.87288399,0.032711695123428,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.82,0.25798667092041,0.0034395199852725,0.25798667092041,7.87288399,0.03276901720489,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.83,0.25849481524225,0.0036033692852465,0.25849481524225,7.87288399,0.032833560810826,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.84,0.25906796159188,0.0037434250231591,0.25906796159188,7.87288399,0.032906360861019,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.85,0.25970121276233,0.0038579097562467,0.25970121276233,7.87288399,0.032986795320774,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.86,0.26038611098282,0.0039454594742933,0.26038611098282,7.87288399,0.033073789898792,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.87,0.26110972568216,0.0040050719839062,0.26110972568216,7.87288399,0.03316570217646,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.88,0.26185734437914,0.004036091068612,0.26185734437914,7.87288399,0.033260663400064,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.89,0.26261179200009,0.0040381929519171,0.26261179200009,7.87288399,0.033356492021686,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.9,0.26335635594957,0.0040113994876647,0.26335635594957,7.87288399,0.033451065236587,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.91,0.2640420635068,0.0039557812681348,0.2640420635068,7.87288399,0.033538162615146,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.92,0.26453569009548,0.0038710879017913,0.26453569009548,7.87288399,0.033600862203926,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
11.93,0.26488220526919,0.0037589727589817,0.26488220526919,7.87288399,0.033644875957227,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
