time_s,FAULT_ACTIVE_REFERENCE,stage4_VIBR1_2,stage9_VIBR1_2,stage4_PIBR1_2,stage9_PIBR1_2,stage4_QIBR1_2,stage9_QIBR1_2,stage4_DFIG_LVRT_LOWV,stage9_DFIG_LVRT_LOWV,stage4_DFIG_LVRT_IMMTRIP,stage9_DFIG_LVRT_IMMTRIP,stage4_DFIG_LVRT_TIMER_S,stage9_DFIG_LVRT_TIMER_S,stage4_DFIG_LVRT_DURATION_EXCEEDED,stage9_DFIG_LVRT_DURATION_EXCEEDED,stage4_DFIG_LVRT_TRIP_REQUEST,stage9_DFIG_LVRT_TRIP_REQUEST,stage4_DFIG_LVRT_TRIP_LATCH,stage9_DFIG_LVRT_TRIP_LATCH,stage4_DFIG_LVRT_FINAL_BRK_CMD,stage9_DFIG_LVRT_FINAL_BRK_CMD,stage4_DFIG_LVRT_FINAL_CMD_BOOL,stage9_DFIG_LVRT_FINAL_CMD_BOOL,stage4_DFIG_LVRT_BRK_OPEN_BOOL,stage9_DFIG_LVRT_BRK_OPEN_BOOL,stage4_DFIG_LVRT_TRIP_CONFIRMED,stage9_DFIG_LVRT_TRIP_CONFIRMED,stage4_DFIG_LVRT_CASCADE_EVENT_VALID,stage9_DFIG_LVRT_CASCADE_EVENT_VALID,stage4_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage9_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage4_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage9_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage4_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage9_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage4_DFIG_LVRT_EXISTING_BRK_CMD,stage9_DFIG_LVRT_EXISTING_BRK_CMD,stage4_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage9_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage4_DFIG_LVRT_TALLOW_S,stage9_DFIG_LVRT_TALLOW_S,stage4_E_28_29_1_A_P,stage9_E_28_29_1_A_P,stage4_E_28_29_1_A_Q,stage9_E_28_29_1_A_Q,stage4_E_28_29_1_B_P,stage9_E_28_29_1_B_P,stage4_E_28_29_1_B_Q,stage9_E_28_29_1_B_Q,stage4_PAPER_OVL1_S_MAX_PU,stage9_PAPER_OVL1_S_MAX_PU,stage4_PAPER_OVL1_LOADING_INDEX_EQ,stage9_PAPER_OVL1_LOADING_INDEX_EQ,stage4_PAPER_OVL1_ABOVE_THRESHOLD,stage9_PAPER_OVL1_ABOVE_THRESHOLD,stage4_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage9_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage4_PAPER_OVL1_TRIP_REQUEST,stage9_PAPER_OVL1_TRIP_REQUEST,stage4_PAPER_OVL1_BRK_STATE,stage9_PAPER_OVL1_BRK_STATE
4.91,0,1.1093641239991,0.9343858119164,-0.00063839937720721,213.16029764342,0.00024682316124285,65.684328212795,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-11.105314395316,-16.263289612067,-5.2482348400415,-17.032798824392,-11.24021847456,-17.050642523808,-6.689333421462,-25.282639993753,,30.494371607874,,3.8733419223003,,1.0,,0.0,,0.0,,0.0
4.92,0,1.1538721004633,0.98197941598184,-0.00045852208838788,213.82619195588,-0.0001958986816524,65.03194233289,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-10.129971240378,-19.326665651899,-6.1703070997457,-16.492760052945,-10.225688633045,-20.036123725151,-7.0854481909478,-24.164552807847,,31.390236810608,,3.987133158634,,1.0,,0.0,,0.0,,0.0
4.93,0,1.1697260428966,1.0290398199774,-0.00089642156524401,214.17269231208,8.7275661770925e-05,62.515819151675,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-7.8536148998929,-21.69591191627,-7.333611531018,-16.1564735875,-7.9282417026791,-22.326882842764,-7.8324646421112,-23.080945986769,,32.112333625954,,4.0788526373235,,1.0,,0.0,,0.0,,0.0
4.94,0,1.1536860298693,1.0740643778657,-0.00039166027711051,213.58023837044,4.313642446645e-05,58.401399141916,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-4.6468072174413,-23.042896205395,-8.4471149716025,-16.086684798084,-4.7208686908263,-23.578972358565,-8.7133487494005,-22.11454463128,,32.326820901835,,4.1060964372009,,1.0,,0.0,,0.0,,0.0
4.95,0,1.1083552324807,1.11334135123,-0.00077343624143077,212.2841280687,-0.00014696639580126,53.197275263348,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-1.1323783439621,-23.306103336385,-9.384291042443,-16.331148457307,-1.2279768586117,-23.751125017876,-9.647866366219,-21.388193960414,,31.96240761417,,4.0598092966654,,1.0,,0.0,,0.0,,0.0
4.96,0,1.0411954340238,1.1443571247395,-0.00045810063668693,210.21391016926,0.00020318255107844,46.976998252473,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,2.0398463067796,-22.276047743854,-9.9062439244331,-16.816591558755,1.9082660427819,-22.63614813954,-10.385329311807,-20.879216305494,,30.795801073731,,3.9116289675864,,1.0,,0.0,,0.0,,0.0
4.97,0,0.96069440268781,1.1653034537378,-0.00040667196776695,208.03292965743,-0.0001887107947911,45.02491557119,0.0,0.0,0.0,0.0,3.0132849999705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,4.3577243895498,-20.032821508612,-10.006791547904,-17.631545233821,4.1804353004684,-20.321716892945,-10.880051943708,-20.776207324255,,29.063425659155,,3.6915856623914,,1.0,,0.0,,0.0,,0.0
4.98,0,0.88016683033217,1.1749485571828,-0.00052423090691204,206.16479003611,0.00010897789735355,48.921781893403,1.0,0.0,0.0,0.0,3.0158074999704,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,5.4411228565793,-16.688703505517,-9.6396494159345,-18.574304994983,5.2174807057374,-16.932163935194,-11.003342852608,-20.945683858087,,26.934647812787,,3.421192011339,,1.0,,0.0,,0.0,,0.0
4.99,0,0.81068538435761,1.1709801508923,-0.00016966623274028,201.75448796061,-9.7147855678872e-07,51.295822602891,1.0,0.0,0.0,0.0,3.02580749997,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,5.213605667333,-12.475408601414,-8.9172779133687,-19.710394752588,4.951135217334,-12.696372276646,-10.793551466573,-21.537871173237,,25.002425159628,,3.175764458283,,1.0,,0.0,,0.0,,0.0
5.0,0,0.76609453903115,1.1538572960663,-0.00041738547968408,197.86288551453,-0.0001044498508619,53.879655843743,1.0,0.0,0.0,0.0,3.0358074999697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,3.73138119406,-7.8410254147465,-7.9391498014525,-20.819201295128,3.4387614409461,-8.0732810192079,-10.261986898814,-22.373156009226,,23.785510819369,,3.0211941201701,,1.0,,0.0,,0.0,,0.0
5.01,0,0.75907863180696,1.1257918916532,-0.00026540760606309,194.1713073286,0.00016307675713656,56.300522197315,1.0,0.0,0.0,0.0,3.0458074999693,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,1.2823191775328,-3.0736092950448,-6.8713625808671,-21.8836771235,0.97915010327256,-3.3375080491008,-9.5175365737653,-23.46182753006,,23.697807140646,,3.0100541517881,,1.0,,0.0,,0.0,,0.0
5.02,0,0.79160708987254,1.0884285509716,-0.00021922328825878,190.65130897861,-0.00015314071766222,59.039201894245,1.0,0.0,0.0,0.0,3.0558074999689,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-1.7885231392957,1.2847438295026,-5.8446198066798,-22.790031302952,-2.090627848285,0.95905567285854,-8.6420448855194,-24.674494352905,,24.69239857668,,3.136385422171,,1.0,,0.0,,0.0,,0.0
5.03,0,0.8546315558601,1.0449041945224,-0.00053334922474231,187.85216403971,8.2162822393619e-05,61.238095428895,1.0,0.0,0.0,0.0,3.0658074999685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-5.0168439613827,5.0238617283405,-5.0370278873943,-23.447826276462,-5.2951472674968,4.6300320450461,-7.7906026476257,-25.882480550174,,26.292497052257,,3.3396271411662,,1.0,,0.0,,0.0,,0.0
5.04,0,0.93538801614913,0.99779247031141,-0.00020118219625147,185.4101153665,3.6654080341961e-05,63.031935360153,0.0,0.0,0.0,0.0,3.0715549999683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-7.9527062214993,7.7945174768375,-4.5466601480715,-23.887791682374,-8.1975171840113,7.3133215605722,-7.0649373678265,-27.063861234847,,28.033742367153,,3.5607970856373,,1.0,,0.0,,0.0,,0.0
5.05,0,1.0173429712774,0.95027241306526,-0.0006668956968878,183.86036600624,-0.00015514387018447,63.816971553488,0.0,0.0,0.0,0.0,3.0715549999683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-10.07435127601,9.5196215782918,-4.5015881243579,-24.001284784694,-10.271355464945,8.9580940544102,-6.6163596774196,-28.030124299184,,29.426195283459,,3.7376640276722,,1.0,,0.0,,0.0,,0.0
5.06,0,1.0883260943485,0.90593093253732,-0.00047787402826784,183.28875960262,0.0002351589695432,64.551883266913,0.0,0.0,0.0,0.0,3.0715549999683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-11.046988109889,10.146019858301,-4.907328560897,-23.902227217615,-11.196610874585,9.5005895361498,-6.515741583247,-28.846243769295,,30.370178893566,,3.8575671802279,,1.0,,0.0,,0.0,,0.0
5.07,0,1.1409520779574,0.8676644582828,-0.0005702795181747,183.91783211614,-0.0002563222837388,66.994643430878,0.0,1.0,0.0,0.0,3.0715549999683,0.0085374999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.9364837569505,-10.577991113788,9.6982634023852,-5.7145313063198,-23.520651951544,-10.684237550265,8.9785783404588,-6.7903864044182,-29.356585389358,,30.698868200314,,3.8993167229832,,1.0,,0.0,,0.0,,0.0
5.08,0,1.1672086278204,0.83678177575979,-0.00081228382682424,185.47572010587,0.00020061086476319,69.553066460603,0.0,1.0,0.0,0.0,3.0715549999683,0.0185375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.8758213448605,-8.7729109985591,8.3276582437998,-6.8052164832292,-22.971584932257,-8.851841343223,7.5483293421222,-7.4227614748709,-29.647819052139,,30.593813170533,,3.8859728162377,,1.0,,0.0,,0.0,,0.0
5.09,0,1.1630774061771,0.81485890568884,-0.00041266899757911,187.62117900461,-9.3582375575677e-05,69.308221767481,0.0,1.0,0.0,0.0,3.0715549999683,0.028537500000003,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.8327585643703,-5.8706113444513,6.1117894642392,-7.9396458713399,-22.246045987779,-5.9405641988874,5.2767780805969,-8.2535924992843,-29.648894343908,,30.115065720956,,3.8251631497692,,1.0,,0.0,,0.0,,0.0
5.1,0,1.1287275512635,0.80306088692364,-0.0008515151083516,190.26128001519,-3.0179077306353e-05,64.795869091565,0.0,1.0,0.0,0.0,3.0715549999683,0.038537500000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.8096596958645,-2.4545227578629,3.2840398201434,-8.9686240469486,-21.420786180081,-2.5383409543812,2.4212264706508,-9.1928687845559,-29.41611809107,,29.515920063011,,3.7490607127581,,1.0,,0.0,,0.0,,0.0
5.11,0,1.0702333697075,0.80391618918256,-0.00038249247729006,194.73776556418,0.00013958339108085,61.897842358832,0.0,1.0,0.0,0.0,3.0715549999683,0.048537499999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.806958720731,0.88204458265648,-0.05400499048309,-9.6442423358217,-20.529088799097,0.76892724545304,-0.94409468315996,-9.9995149627258,-28.963833372208,,28.979419854047,,3.6809153914698,,1.0,,0.0,,0.0,,0.0
5.12,0,0.99484077186662,0.81774617466908,-0.00055136242510463,199.74146468972,-0.00019108324108658,60.944200672622,0.0,1.0,0.0,0.0,3.0715549999683,0.058537499999994,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.806958720731,3.5600340710031,-3.6732313725162,-9.9330806679533,-19.601280701707,3.4038939070759,-4.5619380678811,-10.61464804416,-28.296038758724,,28.661504080294,,3.6405342840946,,1.0,,0.0,,0.0,,0.0
5.13,0,0.91446354327296,0.84264023814708,-0.00046680440322905,204.59577906016,0.00017472070731944,61.464769104901,0.0,1.0,0.0,0.0,3.0715549999683,0.068537499999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.806958720731,5.1564007734381,-7.4679975032721,-9.7480346110371,-18.707995685293,4.9552875102631,-8.3473876640973,-10.88108903133,-27.496718575121,,28.7357102532,,3.6499598228171,,1.0,,0.0,,0.0,,0.0
5.14,0,0.83979429574958,0.87739459368559,-0.00021889883003805,208.55291869424,-9.9608473922835e-05,63.009482683806,1.0,1.0,0.0,0.0,3.079712499968,0.078537500000008,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,1.806958720731,5.4966923217023,-11.228384077915,-9.1858107925497,-17.837737954115,5.2528848817707,-12.07990722322,-10.826381025328,-26.52176606466,,29.14292657975,,3.7016837307354,,1.0,,0.0,,0.0,,0.0
5.15,0,0.78299409173063,0.91952182177334,-0.00046867848405857,211.47310853452,-1.273624659524e-05,65.767155562319,1.0,0.0,0.0,0.0,3.0897124999676,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,4.5595232899049,-14.813205337818,-8.3136922648209,-17.104666329089,4.281620735064,-15.61620791955,-10.428872819586,-25.508904743627,,29.908958349316,,3.7989837507203,,1.0,,0.0,,0.0,,0.0
5.16,0,0.75737509021594,0.96426257204994,-0.00017652301140971,212.88619093857,0.00011254125760395,66.368573016695,1.0,0.0,0.0,0.0,3.0997124999672,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,2.5560084074942,-18.024518892656,-7.2911275542485,-16.467805664708,2.2594319728677,-18.772383882003,-9.7889544417088,-24.398823961228,,30.7843446086,,3.9101737873569,,1.0,,0.0,,0.0,,0.0
5.17,0,0.77038782966628,1.0097124398263,-0.00031145086322526,213.15909987392,-0.00016849257675475,64.40304333148,1.0,0.0,0.0,0.0,3.1097124999669,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-0.22369048320798,-20.632821411898,-6.2375472097486,-16.066671004834,-0.52696015105784,-21.3000561743,-8.967252072462,-23.353403805464,,31.607806840769,,4.014768524586,,1.0,,0.0,,0.0,,0.0
5.18,0,0.81807007603666,1.0541389814371,-0.00042487003432564,213.26083486183,0.00015968373437414,60.990497879261,1.0,0.0,0.0,0.0,3.1197124999665,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-3.3738313768415,-22.495997251398,-5.327115320378,-15.853632556486,-3.6623811923107,-23.084629955583,-8.1106817459468,-22.348781078145,,32.130318205386,,4.0811370072515,,1.0,,0.0,,0.0,,0.0
5.19,0,0.88994399291596,1.095415832217,-0.00019100043953233,212.40418582129,-8.0697524809841e-05,56.028804209994,1.0,0.0,0.0,0.0,3.1297124999661,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-6.4696100595904,-23.329039929669,-4.6594337347484,-15.922890525943,-6.7329157035305,-23.823805298372,-7.3063836317775,-21.509510945269,,32.097420286102,,4.0769583708932,,1.0,,0.0,,0.0,,0.0
5.2,0,0.97144369636006,1.1304114160831,-0.00066939540948514,210.92813362326,-3.4707387791091e-05,50.306019125955,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-9.0239921676138,-23.106652460107,-4.3870592226879,-16.268615799479,-9.2446700028571,-23.516679894631,-6.7184331262697,-20.899818678502,,31.462171445139,,3.996270170512,,1.0,,0.0,,0.0,,0.0
5.21,0,1.047941032853,1.1566270837062,-0.00033325538684393,208.87990298257,0.00015452403662877,44.801667659571,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-10.649138088658,-21.641833292825,-4.534510844329,-16.852647089121,-10.824448937385,-21.972225018833,-6.4159636990692,-20.533791079291,,30.074320419572,,3.8199877526166,,1.0,,0.0,,0.0,,0.0
5.22,0,1.1112374383742,1.1735229867116,-0.0006709738896566,207.60980805994,-0.00023918112093451,47.29378618662,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-10.976793069502,-19.084289847639,-5.1250282729097,-17.720013530515,-11.104698302518,-19.35319596013,-6.4846467229411,-20.550010163974,,28.229558359124,,3.5856692915811,,1.0,,0.0,,0.0,,0.0
5.23,0,1.1528055129554,1.1785814945592,-0.00067047356865871,204.5019523576,0.00025378622685332,50.269266993727,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-9.963266676577,-15.529733131627,-6.0593840738345,-18.689812076162,-10.055454100872,-15.760238291138,-6.9165130542867,-20.827471608763,,26.119342584474,,3.3176333625201,,1.0,,0.0,,0.0,,0.0
5.24,0,1.167620646611,1.1704851746834,-0.0004931932890991,200.50321933016,-0.0002033513067256,52.217897299311,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-7.6746072550248,-11.266959809283,-7.168117352093,-19.823330067528,-7.7456854454265,-11.483575991588,-7.6264979715217,-21.503076703587,,24.378085400272,,3.0964619104303,,1.0,,0.0,,0.0,,0.0
5.25,0,1.1521487339898,1.1508979262518,-0.00086488892214177,196.95620256423,9.8144557267259e-05,54.721515186113,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-4.5720310594877,-6.6906358624067,-8.2861913454268,-20.891746421095,-4.6439814531474,-6.9229558395455,-8.5252216691219,-22.375028487188,,23.421721208456,,2.9749861979683,,1.0,,0.0,,0.0,,0.0
5.26,0,1.109604195772,1.1213483447705,-0.0003635693995329,193.5735231375,2.9630378368141e-05,57.115984734221,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-1.1577285172857,-2.0937574225649,-9.1670842644686,-21.915149194071,-1.2477611193162,-2.3616904034222,-9.3992290932376,-23.485293149169,,23.603417899027,,2.9980649948618,,1.0,,0.0,,0.0,,0.0
5.27,0,1.0455419769189,1.0836592948843,-0.00070192272452116,190.35202001863,-0.00013187505707193,59.632491308047,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,1.9432100407433,2.0414507964656,-9.7290634095456,-22.754343139584,1.8174546389769,1.7118310624033,-10.1655624838,-24.668680762523,,24.727239086848,,3.1408108030368,,1.0,,0.0,,0.0,,0.0
5.28,0,0.96941764957356,1.0408215320283,-0.00040105496625386,187.83063271214,0.00018543064329446,61.714742108015,0.0,0.0,0.0,0.0,3.1309949999661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,4.2456393064525,5.5470633181109,-9.836028926012,-23.367029845627,4.0783125189357,5.1505931487318,-10.640472266248,-25.848075145767,,26.355414625067,,3.3476188215835,,1.0,,0.0,,0.0,,0.0
