time_s,PAPER_OVL1_S_A_PU,PAPER_OVL1_S_B_PU,PAPER_OVL1_S_MAX_PU,PAPER_OVL1_EFFECTIVE_CAPACITY_PU,PAPER_OVL1_LOADING_INDEX_EQ,PAPER_OVL1_ABOVE_THRESHOLD,PAPER_OVL1_TIMER_OR_CURVE_STATE,PAPER_OVL1_TRIP_REQUEST,PAPER_OVL1_BRK_CMD,PAPER_OVL1_BRK_STATE,PAPER_OVL1_TRIP_EVENT_VALID,PAPER_OVL1_FIRST_TRIP_TIME_S,PAPER_OVL1_RELAY_ENABLE
1.78,2.1197622727559,0.006758692612962,2.1197622727559,7.87288399,0.26924850860859,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.79,2.1141353312587,0.0067157334556792,2.1141353312587,7.87288399,0.26853378430878,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.8,2.1157808051614,0.0066994006911769,2.1157808051614,7.87288399,0.26874278953542,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.81,2.1184695877698,0.0066861517614679,2.1184695877698,7.87288399,0.26908431401512,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.82,2.112259632513,0.0066404830841531,2.112259632513,7.87288399,0.26829553632392,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.83,2.1193818934213,0.0066426146605757,2.1193818934213,7.87288399,0.2692001934886,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.84,2.1138470931569,0.0065987880836276,2.1138470931569,7.87288399,0.26849717280755,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.85,2.1154417485518,0.006580123150276,2.1154417485518,7.87288399,0.26869972315594,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.86,2.1181120262361,0.0065650890277267,2.1181120262361,7.87288399,0.26903889717243,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.87,2.1119211127509,0.0065178929497203,2.1119211127509,7.87288399,0.26825253813385,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.88,2.118942479966,0.0065172019786216,2.118942479966,7.87288399,0.26914437995751,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.89,2.1134383346682,0.0064720987624611,2.1134383346682,7.87288399,0.2684452530169,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.9,2.114955283948,0.006450645062394,2.114955283948,7.87288399,0.26863793327,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.91,2.1175942788287,0.0064334290247535,2.1175942788287,7.87288399,0.26897313379931,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.92,2.1114018432126,0.0063843097180832,2.1114018432126,7.87288399,0.26818658142232,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.93,2.1183263368652,0.0063803372517328,2.1183263368652,7.87288399,0.26906611853495,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.94,2.1128722408731,0.0063336384840406,2.1128722408731,7.87288399,0.26837334876988,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.95,2.1143256611332,0.0063089489262398,2.1143256611332,7.87288399,0.26855795967765,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.96,2.1169602738362,0.0062891533967662,2.1169602738362,7.87288399,0.26889260359039,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.97,2.1107970096113,0.0062377551303114,2.1107970096113,7.87288399,0.26810975651266,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.98,2.1176440180076,0.0062299921608025,2.1176440180076,7.87288399,0.2689794515831,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
1.99,2.1122542324726,0.006181316231793,2.1122542324726,7.87288399,0.2682948504202,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.0,2.1136454249574,0.0061528671561476,2.1136454249574,7.87288399,0.26847155726442,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.01,2.1162774161488,0.0061299843292206,2.1162774161488,7.87288399,0.26880586819733,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.02,2.1101456096172,0.0060758693560673,2.1101456096172,7.87288399,0.26802701682096,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.03,2.1169275340514,0.006063737513943,2.1169275340514,7.87288399,0.26888844504,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.04,2.1116117163605,0.0060126617889019,2.1116117163605,7.87288399,0.2682132391437,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.05,2.1129543878394,0.005979920152132,2.1129543878394,7.87288399,0.26838378293434,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.06,2.1156037783596,0.0059534316625219,2.1156037783596,7.87288399,0.26872030389967,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.07,2.1095086710811,0.0058961642328917,2.1095086710811,7.87288399,0.26794611399845,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.08,2.1162240538797,0.0058790303280067,2.1162240538797,7.87288399,0.26879909021493,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.09,2.1109815646198,0.0058251147313981,2.1109815646198,7.87288399,0.26813319836811,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.1,2.1122696775141,0.0057875230483989,2.1122696775141,7.87288399,0.26829681222244,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.11,2.1149342724972,0.0057568677949447,2.1149342724972,7.87288399,0.26863526443214,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.12,2.1088685958626,0.0056960324019911,2.1088685958626,7.87288399,0.26786481276,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.13,2.1155244363461,0.005673293852826,2.1155244363461,7.87288399,0.26871022601542,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.14,2.110368561807,0.0056161655272693,2.110368561807,7.87288399,0.26805533581945,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.15,2.1116121311029,0.0055732554722429,2.1116121311029,7.87288399,0.26821329182357,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.16,2.1142977502007,0.0055379328480896,2.1142977502007,7.87288399,0.26855441447966,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.17,2.1082715905259,0.0054732422047495,2.1082715905259,7.87288399,0.26778898218287,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.18,2.1148741980095,0.0054443769542472,2.1148741980095,7.87288399,0.26862763387543,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.19,2.1098007305915,0.0053837483941083,2.1098007305915,7.87288399,0.26798321088832,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.2,2.1109986677029,0.0053351757866583,2.1109986677029,7.87288399,0.26813537077191,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.21,2.1137164818462,0.0052948198020841,2.1137164818462,7.87288399,0.26848058278657,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.22,2.1077365905941,0.0052261673681214,2.1077365905941,7.87288399,0.26772102742418,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.23,2.114288263044,0.0051908263036361,2.114288263044,7.87288399,0.26855320943755,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.24,2.109300598778,0.0051266266172749,2.109300598778,7.87288399,0.26791968501722,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.25,2.1104547655487,0.0050723075641618,2.1104547655487,7.87288399,0.26806628526844,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.26,2.1132005559,0.0050267670628587,2.1132005559,7.87288399,0.26841505077226,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.27,2.1072517139382,0.0049543246573631,2.1072517139382,7.87288399,0.2676594392366,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.28,2.1137469384467,0.0049124671495271,2.1137469384467,7.87288399,0.26848445133087,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.29,2.1088405620897,0.0048449520403454,2.1088405620897,7.87288399,0.26786125195904,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.3,2.1099381914903,0.0047851986101406,2.1099381914903,7.87288399,0.26800067093206,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.31,2.1127071616988,0.0047347207460991,2.1127071616988,7.87288399,0.26835238070094,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.32,2.1067898028606,0.0046591579880773,2.1067898028606,7.87288399,0.26760076809675,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.33,2.1132240293244,0.0046112589189538,2.1132240293244,7.87288399,0.26841803232571,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.34,2.1083974643517,0.004541207641259,2.1083974643517,7.87288399,0.26780497045679,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.35,2.1094466467718,0.0044769903544903,2.1094466467718,7.87288399,0.2679382357788,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.36,2.1122402349334,0.0044224467423094,2.1122402349334,7.87288399,0.26829307247716,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.37,2.1063500148513,0.0043451300777228,2.1063500148513,7.87288399,0.26754490699047,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.38,2.1127208035549,0.0042924501485724,2.1127208035549,7.87288399,0.26835411346572,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.39,2.1079693273412,0.0042214069584239,2.1079693273412,7.87288399,0.26775058924006,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.4,2.1089532527548,0.0041546042492127,2.1089532527548,7.87288399,0.26787556573087,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.41,2.1117642337313,0.0040977800788736,2.1117642337313,7.87288399,0.26823261163426,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.42,2.1059021437782,0.0040210916523838,2.1059021437782,7.87288399,0.26748801918752,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.43,2.112213574924,0.0039660533792366,2.112213574924,7.87288399,0.26828968616925,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.44,2.1075307899963,0.0038966571182256,2.1075307899963,7.87288399,0.267694886991,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.45,2.1084471663755,0.0038304905095438,2.1084471663755,7.87288399,0.26781128352122,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.46,2.1112732404455,0.0037744921122437,2.1112732404455,7.87288399,0.26817024652303,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.47,2.1054252652297,0.0037021806175405,2.1054252652297,7.87288399,0.2674274469056,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.48,2.1116614233469,0.0036487987986855,2.1116614233469,7.87288399,0.26821955283847,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.49,2.1070439338749,0.0035851541691601,2.1070439338749,7.87288399,0.26763304737517,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.5,2.1078900084512,0.0035245976747559,2.1078900084512,7.87288399,0.26774051429294,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.51,5.7067348165099,8.6876301218518,8.6876301218518,7.87288399,1.1034876333611,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.52,12.720815411788,18.109491544784,18.109491544784,7.87288399,2.3002360466364,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.53,17.561296702156,24.328751879387,24.328751879387,7.87288399,3.0901956526083,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.54,20.77833301456,28.462888432223,28.462888432223,7.87288399,3.6153064707134,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.55,23.031600346974,31.368679127447,31.368679127447,7.87288399,3.9843949392994,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.56,24.465863062994,33.210616473663,33.210616473663,7.87288399,4.2183546100574,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.57,25.515293592079,34.54421539934,34.54421539934,7.87288399,4.3877460207997,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.58,26.258106755781,35.464594121441,35.464594121441,7.87288399,4.5046509216302,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.59,26.768745910207,36.054002985715,36.054002985715,7.87288399,4.5795166080829,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.6,27.22802104954,36.5464343029,36.5464343029,7.87288399,4.6420643755605,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.61,27.585063947442,36.867980796308,36.867980796308,7.87288399,4.6829066506172,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.62,27.932106625142,37.126037074621,37.126037074621,7.87288399,4.7156845092316,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.63,28.327077220654,37.396700160912,37.396700160912,7.87288399,4.7500636626188,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.64,28.706227278184,37.58273511661,37.58273511661,7.87288399,4.773693498386,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.65,29.199248809052,37.847738917905,37.847738917905,7.87288399,4.8073538192584,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.66,29.735618295104,38.098627930014,38.098627930014,7.87288399,4.8392213042141,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.67,30.340513031355,38.360516972852,38.360516972852,7.87288399,4.8724859938972,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.68,31.066923893531,38.708543666451,38.708543666451,7.87288399,4.9166917378203,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.69,31.780202553741,38.978854757879,38.978854757879,7.87288399,4.9510261814336,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.7,32.590288872719,39.322123503908,39.322123503908,7.87288399,4.9946275791507,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.71,33.329819915061,39.555259603911,39.555259603911,7.87288399,5.0242401201584,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.72,33.985048031061,39.685374327907,39.685374327907,7.87288399,5.0407670655778,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.73,34.511552624373,39.687193186066,39.687193186066,7.87288399,5.0409980937705,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.74,34.704771053897,39.347689581788,39.347689581788,7.87288399,4.9978749377949,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.75,34.670479512432,38.810583645646,38.810583645646,7.87288399,4.9296526780964,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.76,34.152060911385,37.801147490447,37.801147490447,7.87288399,4.8014358573632,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.77,33.310022827991,36.510925206888,36.510925206888,7.87288399,4.6375540720864,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.78,32.090245220559,34.879829012619,34.879829012619,7.87288399,4.4303750768998,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.79,30.637699398685,33.068254986582,33.068254986582,7.87288399,4.2002721021401,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.8,29.235866560851,31.38338206325,31.38338206325,7.87288399,3.9862624805742,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.81,27.98757563624,29.936817838558,29.936817838558,7.87288399,3.8025224144777,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.82,27.335009349869,29.219916354341,29.219916354341,7.87288399,3.7114628376915,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.83,27.167098333594,29.117358000447,29.117358000447,7.87288399,3.6984360543648,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.84,27.670427858919,29.847027478884,29.847027478884,7.87288399,3.7911173995191,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.85,28.439601926041,30.96192985729,30.96192985729,7.87288399,3.9327303560699,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.86,29.389898369824,32.377112144046,32.377112144046,7.87288399,4.1124843431162,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.87,30.188360056136,33.718424825888,33.718424825888,7.87288399,4.2828555417197,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.88,30.708458320868,34.844907328653,34.844907328653,7.87288399,4.4259393854796,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.89,30.909907495694,35.705175779594,35.705175779594,7.87288399,4.5352091844547,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.9,30.677278069798,36.148546026028,36.148546026028,7.87288399,4.5915253002512,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.91,30.181344269244,36.362193307667,36.362193307667,7.87288399,4.6186624055243,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.92,29.34406022119,36.217567345279,36.217567345279,7.87288399,4.6002922679011,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.93,28.378563131866,35.939046511993,35.939046511993,7.87288399,4.5649150371887,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.94,27.305344276041,35.507433511877,35.507433511877,7.87288399,4.5100923063236,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.95,26.252418199036,35.022173613292,35.022173613292,7.87288399,4.4484554399349,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.96,25.351317633362,34.603752613032,34.603752613032,7.87288399,4.3953083338945,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.97,24.626607172417,34.202542807287,34.202542807287,7.87288399,4.3443473637781,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.98,24.263440313648,34.011788733149,34.011788733149,7.87288399,4.3201181138132,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
2.99,24.222278855017,33.930462912597,33.930462912597,7.87288399,4.3097882498579,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.0,24.613545263179,34.080583519718,34.080583519718,7.87288399,4.3288563076767,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.01,25.391223649697,34.429268835526,34.429268835526,7.87288399,4.3731457086446,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.02,26.476724873106,34.912374876946,34.912374876946,7.87288399,4.434508995851,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.03,27.854045499151,35.589179013897,35.589179013897,7.87288399,4.5204754774872,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.04,29.26164909511,36.213581575119,36.213581575119,7.87288399,4.5997860023236,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.05,30.6670871603,36.83006636147,36.83006636147,7.87288399,4.6780908251984,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.06,31.772406441987,37.154944237453,37.154944237453,7.87288399,4.7193562466621,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.07,32.455928828705,37.104506050218,37.104506050218,7.87288399,4.7129496760459,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.08,32.586314100332,36.564611337023,36.564611337023,7.87288399,4.6443731907477,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.09,31.990812418507,35.363200845543,35.363200845543,7.87288399,4.4917721244795,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.1,30.875249113151,33.729043175744,33.729043175744,7.87288399,4.284204266008,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.11,29.229449401518,31.638943229512,31.638943229512,7.87288399,4.0187234144057,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.12,27.616081851457,29.697132635446,29.697132635446,7.87288399,3.7720780178099,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.13,26.268063344037,28.145398973494,28.145398973494,7.87288399,3.5749795131293,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.14,25.718723188992,27.576130716286,27.576130716286,7.87288399,3.5026720514761,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.15,25.946261767302,27.973482780705,27.973482780705,7.87288399,3.5531430180143,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.16,26.816969479087,29.208122703304,29.208122703304,7.87288399,3.7099648286961,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.17,27.914305760608,30.826132967542,30.826132967542,7.87288399,3.9154816718621,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.18,28.82978923207,32.383991922702,32.383991922702,7.87288399,4.113358200608,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.19,29.378162484075,33.679987595419,33.679987595419,7.87288399,4.2779733117112,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.2,29.322253226326,34.432376168892,34.432376168892,7.87288399,4.373540396712,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.21,28.793459117504,34.780116380378,34.780116380378,7.87288399,4.4177097521766,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.22,27.751889696471,34.621977091316,34.621977091316,7.87288399,4.3976231753563,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.23,26.475806089781,34.222098375536,34.222098375536,7.87288399,4.3468312779668,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.24,25.111592426924,33.646321238955,33.646321238955,7.87288399,4.2736970698022,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.25,23.943773133108,33.093221005064,33.093221005064,7.87288399,4.2034432422856,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.26,23.232403035153,32.742363683772,32.742363683772,7.87288399,4.1588779569673,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.27,23.117158406316,32.618972216817,32.618972216817,7.87288399,4.1432049879369,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.28,23.755104210838,32.902007288007,32.902007288007,7.87288399,4.1791556092785,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.29,24.95842588054,33.429555792706,33.429555792706,7.87288399,4.246163900696,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.3,26.612889589887,34.223533087004,34.223533087004,7.87288399,4.3470135125164,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.31,28.369514056955,35.039534975359,35.039534975359,7.87288399,4.4506606498795,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.32,29.923858218359,35.661472359309,35.661472359309,7.87288399,4.5296580521961,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.33,31.065552502287,35.943724060481,35.943724060481,7.87288399,4.5655091712435,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.34,31.450489766842,35.550240518869,35.550240518869,7.87288399,4.5155295777284,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.35,31.141236396664,34.57413860827,34.57413860827,7.87288399,4.3915468146343,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.36,29.995137749175,32.851082388408,32.851082388408,7.87288399,4.1726872173063,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.37,28.404205397352,30.79549952049,30.79549952049,7.87288399,3.9115906648194,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.38,26.647854182,28.684874589294,28.684874589294,7.87288399,3.643502765407,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.39,25.319355449532,27.157087939375,27.157087939375,7.87288399,3.4494459684494,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.4,24.803818373483,26.63194221215,26.63194221215,7.87288399,3.3827428736379,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.41,25.177117306628,27.211553379903,27.211553379903,7.87288399,3.4563640737583,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.42,26.202703510073,28.648740086392,28.648740086392,7.87288399,3.6389130238399,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.43,27.320952075757,30.339582607764,30.339582607764,7.87288399,3.8536808933423,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.44,28.229171219365,31.96190164226,31.96190164226,7.87288399,4.0597450289954,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.45,28.528739696838,33.065309045557,33.065309045557,7.87288399,4.1998979138466,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.46,28.267805536388,33.701465832232,33.701465832232,7.87288399,4.2807014399093,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.47,27.367954248972,33.733539108716,33.733539108716,7.87288399,4.2847753315766,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.48,26.094333332431,33.407555389112,33.407555389112,7.87288399,4.2433694477838,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.49,24.634928888316,32.828009811191,32.828009811191,7.87288399,4.1697565787695,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.5,23.324808291116,32.22449731571,32.22449731571,7.87288399,4.093099473667,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.51,22.50042534857,31.826271512372,31.826271512372,7.87288399,4.0425175263343,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.52,22.366436921993,31.696832907912,31.696832907912,7.87288399,4.0260764604398,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.53,23.094416224742,32.022540390108,32.022540390108,7.87288399,4.0674472570385,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.54,24.463332087606,32.634999472574,32.634999472574,7.87288399,4.1452407420236,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.55,26.282585955675,33.51371381753,33.51371381753,7.87288399,4.2568535063007,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.56,28.124483342715,34.358841466461,34.358841466461,7.87288399,4.3642001469986,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.57,29.640003337719,34.917323457088,34.917323457088,7.87288399,4.435137555874,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.58,30.582592863813,35.00013623882,35.00013623882,7.87288399,4.4456562910461,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.59,30.63112869203,34.290748374882,34.290748374882,7.87288399,4.3555510812096,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.6,29.898309667903,32.922962116655,32.922962116655,7.87288399,4.1818172550838,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.61,28.352679067991,30.842951479795,30.842951479795,7.87288399,3.9176179299697,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.62,26.552025616899,28.636600416884,28.636600416884,7.87288399,3.6373710641815,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
3.63,24.904774922814,26.720772844739,26.720772844739,7.87288399,3.3940259857353,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
