time_s,DFIG_BRK_STATE,PAPER_OVL1_BRK_STATE,PAPER_OVL2_S_A_PU,PAPER_OVL2_S_B_PU,PAPER_OVL2_S_MAX_PU,PAPER_OVL2_EFFECTIVE_CAPACITY_PU,PAPER_OVL2_LOADING_INDEX_EQ,PAPER_OVL2_ABOVE_THRESHOLD,PAPER_OVL2_TIMER_OR_CURVE_STATE,PAPER_OVL2_TRIP_REQUEST,PAPER_OVL2_BRK_CMD,PAPER_OVL2_BRK_STATE,PAPER_OVL2_TRIP_EVENT_VALID,PAPER_OVL2_FIRST_TRIP_TIME_S,PAPER_OVL2_RELAY_ENABLE
10.26,2.0,2.0,16.978506499412,22.142913784839,22.142913784839,18.2628731341,1.2124551061735,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.27,2.0,2.0,16.938975168221,21.973689727199,21.973689727199,18.2628731341,1.2031890911058,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.28,2.0,2.0,16.922501816834,21.850097690123,21.850097690123,18.2628731341,1.1964216982554,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.29,2.0,2.0,16.90707480229,21.739561211749,21.739561211749,18.2628731341,1.1903691742324,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.3,2.0,2.0,16.909957657016,21.667019523772,21.667019523772,18.2628731341,1.1863970890383,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.31,2.0,2.0,16.920551285589,21.618017973881,21.618017973881,18.2628731341,1.1837139652203,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.32,2.0,2.0,16.934319757665,21.582973342331,21.582973342331,18.2628731341,1.1817950649852,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.33,2.0,2.0,16.962888764307,21.579820115839,21.579820115839,18.2628731341,1.1816224072403,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.34,2.0,2.0,16.983073876367,21.572261630231,21.572261630231,18.2628731341,1.181208535581,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.35,2.0,2.0,17.014524663741,21.58786610763,21.58786610763,18.2628731341,1.1820629727379,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.36,2.0,2.0,17.038269820654,21.598845754943,21.598845754943,18.2628731341,1.1826641731752,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.37,2.0,2.0,17.0596815867,21.609937274584,21.609937274584,18.2628731341,1.183271499282,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.38,2.0,2.0,17.081690886844,21.626796337016,21.626796337016,18.2628731341,1.1841946323678,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.39,2.0,2.0,17.088579085069,21.623634119895,21.623634119895,18.2628731341,1.1840214823329,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.4,2.0,2.0,17.101169227862,21.631494470111,21.631494470111,18.2628731341,1.1844518828596,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.41,2.0,2.0,17.096908880249,21.616974756083,21.616974756083,18.2628731341,1.183656842894,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.42,2.0,2.0,17.094642193154,21.606447559852,21.606447559852,18.2628731341,1.1830804168217,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.43,2.0,2.0,17.085459192388,21.588654121962,21.588654121962,18.2628731341,1.1821061211695,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.44,2.0,2.0,17.06981250326,21.562535505625,21.562535505625,18.2628731341,1.1806759729039,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.45,2.0,2.0,17.060746548621,21.549101389254,21.549101389254,18.2628731341,1.1799403758119,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.46,2.0,2.0,17.040655330587,21.522242078235,21.522242078235,18.2628731341,1.1784696701446,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.47,2.0,2.0,17.034535277072,21.519524989,21.519524989,18.2628731341,1.1783208934863,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.48,2.0,2.0,17.022664248402,21.512973023911,21.512973023911,18.2628731341,1.1779621347609,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.49,2.0,2.0,17.022646046885,21.528448699213,21.528448699213,18.2628731341,1.1788095192434,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.5,2.0,2.0,17.029320213418,21.560060934046,21.560060934046,18.2628731341,1.1805404755175,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.51,2.0,2.0,17.040367696449,21.604013655302,21.604013655302,18.2628731341,1.1829471461949,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.52,2.0,2.0,17.069687249959,21.68223791459,21.68223791459,18.2628731341,1.1872303856782,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.53,2.0,2.0,17.097751662548,21.765486834363,21.765486834363,18.2628731341,1.1917887549535,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.54,2.0,2.0,17.14725877828,21.888032945858,21.888032945858,18.2628731341,1.1984988772106,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.55,2.0,2.0,17.196186802918,22.016845508082,22.016845508082,18.2628731341,1.2055521245982,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.56,2.0,2.0,17.259401337011,22.17403931996,22.17403931996,18.2628731341,1.2141594127683,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.57,2.0,2.0,17.327957855176,22.345624388397,22.345624388397,18.2628731341,1.2235547070999,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.58,2.0,2.0,17.397829783303,22.525164653325,22.525164653325,18.2628731341,1.2333855953512,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.59,2.0,2.0,17.478621197294,22.726157379738,22.726157379738,18.2628731341,1.2443911323736,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.6,2.0,2.0,17.549753895292,22.916876357953,22.916876357953,18.2628731341,1.254834121098,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.61,2.0,2.0,17.631252563535,23.12657237035,23.12657237035,18.2628731341,1.2663162143512,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.62,2.0,2.0,17.700185140086,23.319127277131,23.319127277131,18.2628731341,1.2768597309911,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.63,2.0,2.0,17.771118346919,23.516066918479,23.516066918479,18.2628731341,1.2876433377052,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.64,2.0,2.0,17.834386220534,23.701111743881,23.701111743881,18.2628731341,1.2977756331027,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.65,2.0,2.0,17.887611922253,23.869888986579,23.869888986579,18.2628731341,1.3070171824175,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.66,2.0,2.0,17.94067306331,24.035914183064,24.035914183064,18.2628731341,1.3161080409733,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.67,2.0,2.0,17.975280634218,24.170308964052,24.170308964052,18.2628731341,1.3234669477565,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.68,2.0,2.0,18.012442684223,24.304136163011,24.304136163011,18.2628731341,1.3307947760767,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.69,2.0,2.0,18.031962407582,24.405118579453,24.405118579453,18.2628731341,1.3363241588687,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.7,2.0,2.0,18.049058595041,24.495992989918,24.495992989918,18.2628731341,1.3413000687268,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.71,2.0,2.0,18.057495623049,24.56601367524,24.56601367524,18.2628731341,1.3451341141592,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.72,2.0,2.0,18.054609442605,24.610493007959,24.610493007959,18.2628731341,1.3475696199196,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.73,2.0,2.0,18.053253417389,24.648637418216,24.648637418216,18.2628731341,1.3496582513182,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.74,2.0,2.0,18.035448499159,24.652043826427,24.652043826427,18.2628731341,1.3498447722553,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.75,2.0,2.0,18.022771705079,24.653974678998,24.653974678998,18.2628731341,1.3499504978198,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.76,2.0,2.0,17.997442193998,24.626707942483,24.626707942483,18.2628731341,1.348457483204,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.77,2.0,2.0,17.971868313747,24.589546271901,24.589546271901,18.2628731341,1.3464226625978,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.78,2.0,2.0,17.944389036954,24.540384810932,24.540384810932,18.2628731341,1.3437307827053,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.79,2.0,2.0,17.907922030716,24.468374590735,24.468374590735,18.2628731341,1.3397877985063,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.8,2.0,2.0,17.879132534816,24.400020191827,24.400020191827,18.2628731341,1.3360449920811,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.81,2.0,2.0,17.837985012253,24.305103651487,24.305103651487,18.2628731341,1.330847751776,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.82,2.0,2.0,17.805201389627,24.216288126177,24.216288126177,18.2628731341,1.3259845780214,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.83,2.0,2.0,17.766535076729,24.11278075963,24.11278075963,18.2628731341,1.3203169393214,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.84,2.0,2.0,17.728393809099,24.004927863227,24.004927863227,18.2628731341,1.3144113572363,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.85,2.0,2.0,17.695774325933,23.90203913864,23.90203913864,18.2628731341,1.3087775928318,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.86,2.0,2.0,17.655299437768,23.784007917287,23.784007917287,18.2628731341,1.3023146874343,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.87,2.0,2.0,17.627274732332,23.683331496458,23.683331496458,18.2628731341,1.2968020597064,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.88,2.0,2.0,17.5910793952,23.569330386841,23.569330386841,18.2628731341,1.290559826692,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.89,2.0,2.0,17.564002017346,23.468844512493,23.468844512493,18.2628731341,1.2850576325076,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.9,2.0,2.0,17.537687681909,23.370873852327,23.370873852327,18.2628731341,1.2796931611319,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.91,2.0,2.0,17.510412884619,23.272322536976,23.272322536976,18.2628731341,1.2742968954607,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.92,2.0,2.0,17.494387788121,23.193258198866,23.193258198866,18.2628731341,1.2699676567078,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.93,2.0,2.0,17.470318726946,23.104488884866,23.104488884866,18.2628731341,1.265107013295,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.94,2.0,2.0,17.459885957306,23.039228546313,23.039228546313,18.2628731341,1.2615336249199,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.95,2.0,2.0,17.44410895561,22.969422195832,22.969422195832,18.2628731341,1.257711315584,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.96,2.0,2.0,17.434247623788,22.91141328371,22.91141328371,18.2628731341,1.2545349855676,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.97,2.0,2.0,17.42867972258,22.864086517981,22.864086517981,18.2628731341,1.2519435660586,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.98,2.0,2.0,17.418066776915,22.812131723286,22.812131723286,18.2628731341,1.2490987346723,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
10.99,2.0,2.0,17.419418397002,22.782089833086,22.782089833086,18.2628731341,1.2474537640273,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.0,2.0,2.0,17.410912184776,22.740676428288,22.740676428288,18.2628731341,1.2451861359003,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.01,2.0,2.0,17.412887344037,22.718104738025,22.718104738025,18.2628731341,1.2439502027535,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.02,2.0,2.0,17.410057488292,22.692109134161,22.692109134161,18.2628731341,1.2425267901462,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.03,2.0,2.0,17.408284166994,22.67019802443,22.67019802443,18.2628731341,1.241327027679,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.04,2.0,2.0,17.411623159018,22.659748387317,22.659748387317,18.2628731341,1.2407548484256,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.05,2.0,2.0,17.406469156595,22.639056954226,22.639056954226,18.2628731341,1.2396218704468,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.06,2.0,2.0,17.41269576916,22.638572403929,22.638572403929,18.2628731341,1.2395953384607,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.07,2.0,2.0,17.408462165184,22.625399806755,22.625399806755,18.2628731341,1.2388740610868,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.08,2.0,2.0,17.412954772105,22.627823006666,22.627823006666,18.2628731341,1.2390067455715,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.09,2.0,2.0,17.41421136501,22.628814238729,22.628814238729,18.2628731341,1.2390610213722,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.1,2.0,2.0,17.415105291079,22.631626187936,22.631626187936,18.2628731341,1.2392149921733,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.11,2.0,2.0,17.423139130402,22.64877486013,22.64877486013,18.2628731341,1.2401539831014,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.12,2.0,2.0,17.422801262204,22.656021622647,22.656021622647,18.2628731341,1.2405507860833,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.13,2.0,2.0,17.435317922223,22.685832779217,22.685832779217,18.2628731341,1.2421831227015,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.14,2.0,2.0,17.438944177434,22.705492844237,22.705492844237,18.2628731341,1.2432596271964,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.15,2.0,2.0,17.452256092769,22.742739465091,22.742739465091,18.2628731341,1.245299099331,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.16,2.0,2.0,17.464062986394,22.781233776718,22.781233776718,18.2628731341,1.247406889893,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.17,2.0,2.0,17.476354128142,22.82336898999,22.82336898999,18.2628731341,1.2497140412904,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.18,2.0,2.0,17.496762201428,22.88113543838,22.88113543838,18.2628731341,1.2528770949877,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.19,2.0,2.0,17.509371951969,22.930018101763,22.930018101763,18.2628731341,1.2555537090683,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.2,2.0,2.0,17.534745958202,23.001309255916,23.001309255916,18.2628731341,1.2594573201611,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.21,2.0,2.0,17.550962435485,23.0613071456,23.0613071456,18.2628731341,1.2627425584281,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.22,2.0,2.0,17.576255498086,23.137560276552,23.137560276552,18.2628731341,1.2669178670113,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.23,2.0,2.0,17.598237870716,23.211310532717,23.211310532717,18.2628731341,1.2709561284405,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.24,2.0,2.0,17.619646839792,23.286037083336,23.286037083336,18.2628731341,1.2750478477484,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.25,2.0,2.0,17.646393890758,23.370686231481,23.370686231481,18.2628731341,1.2796828877842,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.26,2.0,2.0,17.663531397623,23.441860416074,23.441860416074,18.2628731341,1.2835800941038,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.27,2.0,2.0,17.690617881558,23.529238814308,23.529238814308,18.2628731341,1.2883645766763,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.28,2.0,2.0,17.705684540545,23.598840131165,23.598840131165,18.2628731341,1.2921756592122,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.29,2.0,2.0,17.727442549897,23.678739024811,23.678739024811,18.2628731341,1.296550594802,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.3,2.0,2.0,17.742780002936,23.74846581236,23.74846581236,18.2628731341,1.3003685475982,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.31,2.0,2.0,17.755604274656,23.813555541328,23.813555541328,18.2628731341,1.3039325940924,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.32,2.0,2.0,17.770976111358,23.881493951821,23.881493951821,18.2628731341,1.3076526226988,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.33,2.0,2.0,17.775153651935,23.930599313251,23.930599313251,18.2628731341,1.3103414308107,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.34,2.0,2.0,17.787308418081,23.990067039349,23.990067039349,18.2628731341,1.3135976394949,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.35,2.0,2.0,17.786435439684,24.027087436388,24.027087436388,18.2628731341,1.3156247245416,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.36,2.0,2.0,17.791229370739,24.070144114675,24.070144114675,18.2628731341,1.3179823315824,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.37,2.0,2.0,17.789051348006,24.099672279934,24.099672279934,18.2628731341,1.3195991727575,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.38,2.0,2.0,17.784217074305,24.121776897705,24.121776897705,18.2628731341,1.3208095309311,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.39,2.0,2.0,17.781949611789,24.144763006632,24.144763006632,18.2628731341,1.3220681559436,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.4,2.0,2.0,17.7690987329,24.147809757965,24.147809757965,18.2628731341,1.3222349835457,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.41,2.0,2.0,17.764660513079,24.160383238381,24.160383238381,18.2628731341,1.3229234557442,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.42,2.0,2.0,17.748462227571,24.151102327834,24.151102327834,18.2628731341,1.3224152711623,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.43,2.0,2.0,17.738493478893,24.147935952278,24.147935952278,18.2628731341,1.3222418934286,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.44,2.0,2.0,17.723451402676,24.133587540553,24.133587540553,18.2628731341,1.3214562332742,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.45,2.0,2.0,17.706403143004,24.112537064645,24.112537064645,18.2628731341,1.3203035955839,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.46,2.0,2.0,17.694033019575,24.095797953392,24.095797953392,18.2628731341,1.3193870305325,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.47,2.0,2.0,17.672148352651,24.061137712971,24.061137712971,18.2628731341,1.3174891779785,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.48,2.0,2.0,17.660274741835,24.039461316171,24.039461316171,18.2628731341,1.3163022674283,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.49,2.0,2.0,17.638344987437,23.999759644784,23.999759644784,18.2628731341,1.3141283667996,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.5,2.0,2.0,17.623509690018,23.968688093468,23.968688093468,18.2628731341,1.3124270161366,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.51,2.0,2.0,17.605910952296,23.931781322435,23.931781322435,18.2628731341,1.3104061527838,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.52,2.0,2.0,17.586624349694,23.89032131155,23.89032131155,18.2628731341,1.3081359726987,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.53,2.0,2.0,17.57419825183,23.858563343596,23.858563343596,18.2628731341,1.306397036677,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.54,2.0,2.0,17.552794999126,23.811744302859,23.811744302859,18.2628731341,1.3038334181054,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.55,2.0,2.0,17.542636441898,23.781707670228,23.781707670228,18.2628731341,1.3021887353432,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.56,2.0,2.0,17.523746582689,23.737933954184,23.737933954184,18.2628731341,1.2997918662568,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.57,2.0,2.0,17.51196991602,23.704676474352,23.704676474352,18.2628731341,1.2979708231172,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.58,2.0,2.0,17.499218147939,23.670565651666,23.670565651666,18.2628731341,1.296103054424,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.59,2.0,2.0,17.484168410138,23.632832334949,23.632832334949,18.2628731341,1.294036932821,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.6,2.0,2.0,17.477476192413,23.60874235125,23.60874235125,18.2628731341,1.2927178641551,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.61,2.0,2.0,17.46156475198,23.571004337768,23.571004337768,18.2628731341,1.2906514853765,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.62,2.0,2.0,17.457163428328,23.551889446404,23.551889446404,18.2628731341,1.289604832354,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.63,2.0,2.0,17.444630821516,23.521514036557,23.521514036557,18.2628731341,1.2879415995415,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.64,2.0,2.0,17.438374720339,23.501567354408,23.501567354408,18.2628731341,1.2868494010686,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.65,2.0,2.0,17.432025767167,23.48314135046,23.48314135046,18.2628731341,1.2858404686945,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.66,2.0,2.0,17.422574672536,23.460795243587,23.460795243587,18.2628731341,1.2846168875686,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.67,2.0,2.0,17.421643627792,23.453296643966,23.453296643966,18.2628731341,1.2842062950202,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.68,2.0,2.0,17.411198113626,23.432487315303,23.432487315303,18.2628731341,1.2830668615636,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.69,2.0,2.0,17.411859079349,23.430243233445,23.430243233445,18.2628731341,1.2829439848485,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.7,2.0,2.0,17.404489818299,23.417310053705,23.417310053705,18.2628731341,1.282235816991,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.71,2.0,2.0,17.402945565864,23.414470437933,23.414470437933,18.2628731341,1.2820803312823,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.72,2.0,2.0,17.401239019796,23.413587060445,23.413587060445,18.2628731341,1.2820319611556,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.73,2.0,2.0,17.396239362912,23.408655998798,23.408655998798,18.2628731341,1.281761956452,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.74,2.0,2.0,17.399567130769,23.418589413708,23.418589413708,18.2628731341,1.2823058694955,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.75,2.0,2.0,17.39335289095,23.415187029164,23.415187029164,18.2628731341,1.2821195688779,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.76,2.0,2.0,17.398171191775,23.430472892027,23.430472892027,18.2628731341,1.2829565600101,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.77,2.0,2.0,17.394871356898,23.434937031413,23.434937031413,18.2628731341,1.2832009979665,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.78,2.0,2.0,17.397468715384,23.449851902304,23.449851902304,18.2628731341,1.2840176751006,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.79,2.0,2.0,17.399688044863,23.466187031226,23.466187031226,18.2628731341,1.2849121197371,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.8,2.0,2.0,17.39886598611,23.478958132015,23.478958132015,18.2628731341,1.2856114128163,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.81,2.0,2.0,17.406127285744,23.506034317481,23.506034317481,18.2628731341,1.2870939936384,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.82,2.0,2.0,17.403931538669,23.519821959355,23.519821959355,18.2628731341,1.2878489483366,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.83,2.0,2.0,17.412761800533,23.552088410212,23.552088410212,18.2628731341,1.2896157267958,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.84,2.0,2.0,17.412975614586,23.572415980456,23.572415980456,18.2628731341,1.2907287811381,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.85,2.0,2.0,17.41966134028,23.603818783871,23.603818783871,18.2628731341,1.2924482698069,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.86,2.0,2.0,17.424825162994,23.634431683843,23.634431683843,18.2628731341,1.2941245066042,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.87,2.0,2.0,17.42765001415,23.66214986873,23.66214986873,18.2628731341,1.2956422406805,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.88,2.0,2.0,17.437302910145,23.701844491635,23.701844491635,18.2628731341,1.2978157553632,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.89,2.0,2.0,17.437707750053,23.727764800634,23.727764800634,18.2628731341,1.2992350451326,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.9,2.0,2.0,17.448695274256,23.770848572016,23.770848572016,18.2628731341,1.3015941356802,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.91,2.0,2.0,17.45009114182,23.79972174687,23.79972174687,18.2628731341,1.3031751122682,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.92,2.0,2.0,17.458305219514,23.839514712447,23.839514712447,18.2628731341,1.3053540117921,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.93,2.0,2.0,17.463284984443,23.874954210408,23.874954210408,18.2628731341,1.3072945332917,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
11.94,2.0,2.0,17.466615735799,23.907642360565,23.907642360565,18.2628731341,1.3090844022743,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
